sku,store,saledate,stype,total_quantity,total_amount,total_profit
39171,1609,"2005-08-01 00:00:00",P,1,17.500,7.00
39171,2004,"2004-08-24 00:00:00",P,1,16.500,6.00
39171,2004,"2004-11-02 00:00:00",P,1,16.500,6.00
39171,2104,"2005-08-01 00:00:00",P,1,17.500,7.00
39171,2207,"2004-10-29 00:00:00",P,1,16.500,6.00
39171,2404,"2004-08-08 00:00:00",P,1,16.500,6.00
39171,2409,"2004-08-19 00:00:00",P,1,16.500,6.00
39171,2502,"2005-07-23 00:00:00",P,1,17.500,7.00
39171,2504,"2004-10-09 00:00:00",P,1,16.500,6.00
39171,2509,"2005-03-15 00:00:00",P,1,16.500,6.00
39171,2509,"2005-04-25 00:00:00",P,1,16.500,6.00
39171,2604,"2004-09-16 00:00:00",P,1,16.500,6.00
39171,2609,"2005-04-11 00:00:00",P,1,16.500,6.00
39171,2704,"2005-02-16 00:00:00",P,1,16.500,6.00
39171,2704,"2005-08-05 00:00:00",P,1,17.500,7.00
39171,2804,"2004-10-16 00:00:00",P,1,16.500,6.00
39171,3002,"2005-06-28 00:00:00",P,1,16.500,6.00
39171,3003,"2004-12-29 00:00:00",P,1,16.500,6.00
39171,3004,"2005-02-17 00:00:00",P,1,16.500,6.00
39171,3103,"2004-10-05 00:00:00",P,1,16.500,6.00
39171,3103,"2005-03-09 00:00:00",P,1,16.500,6.00
39171,3103,"2005-06-23 00:00:00",P,1,16.500,6.00
39171,3204,"2004-08-04 00:00:00",P,1,16.500,6.00
39171,3204,"2004-09-23 00:00:00",P,1,16.500,6.00
39171,3204,"2004-11-07 00:00:00",P,1,16.500,6.00
39171,3204,"2004-12-26 00:00:00",P,1,16.500,6.00
39171,3204,"2005-06-30 00:00:00",P,1,16.500,6.00
39171,3502,"2005-05-06 00:00:00",P,1,16.500,6.00
39171,3604,"2004-10-29 00:00:00",P,1,16.500,6.00
39171,3704,"2005-05-19 00:00:00",P,1,16.500,6.00
39171,3802,"2004-10-15 00:00:00",P,1,16.500,6.00
39171,3802,"2004-10-20 00:00:00",P,1,16.500,6.00
39171,4103,"2004-08-15 00:00:00",P,1,16.500,6.00
39171,4202,"2005-01-14 00:00:00",P,1,16.500,6.00
39171,4203,"2005-03-01 00:00:00",P,1,16.500,6.00
39171,4203,"2005-08-19 00:00:00",P,1,17.500,7.00
39171,4407,"2005-04-04 00:00:00",P,1,16.500,6.00
39171,4702,"2005-01-24 00:00:00",P,1,16.500,6.00
39171,4802,"2004-11-10 00:00:00",P,1,16.500,6.00
39171,4802,"2005-03-08 00:00:00",P,1,16.500,6.00
39171,4807,"2005-07-29 00:00:00",P,1,17.500,7.00
39171,4902,"2005-01-05 00:00:00",P,1,16.500,6.00
39171,5002,"2005-04-15 00:00:00",P,1,16.500,6.00
39171,5002,"2005-04-22 00:00:00",P,1,16.500,6.00
39171,5203,"2005-08-09 00:00:00",P,1,17.500,7.00
39171,5704,"2004-12-23 00:00:00",P,1,16.500,6.00
39171,5903,"2005-02-02 00:00:00",P,1,16.500,6.00
39171,5904,"2004-09-22 00:00:00",P,1,16.500,6.00
39171,6009,"2004-12-19 00:00:00",P,1,16.500,6.00
39171,6104,"2004-08-12 00:00:00",P,1,16.500,6.00
39171,6202,"2005-05-29 00:00:00",P,1,16.500,6.00
39171,6404,"2004-08-07 00:00:00",P,1,16.500,6.00
39171,6804,"2005-01-17 00:00:00",P,1,16.500,6.00
39171,6902,"2005-06-12 00:00:00",P,1,16.500,6.00
39171,6903,"2004-09-24 00:00:00",P,1,16.500,6.00
39171,7102,"2004-10-15 00:00:00",P,1,16.500,6.00
39171,7204,"2004-08-02 00:00:00",P,1,16.500,6.00
39171,7204,"2004-08-08 00:00:00",P,1,16.500,6.00
39171,7307,"2005-07-04 00:00:00",P,1,17.500,7.00
39171,7602,"2005-02-09 00:00:00",P,1,16.500,6.00
39171,7602,"2005-06-28 00:00:00",P,1,16.500,6.00
39171,7702,"2005-07-16 00:00:00",P,1,17.500,7.00
39171,7703,"2005-05-09 00:00:00",P,1,16.500,6.00
39171,7804,"2004-08-06 00:00:00",P,1,16.500,6.00
39171,7907,"2004-10-14 00:00:00",P,1,16.500,6.00
39171,8403,"2005-01-28 00:00:00",P,1,16.500,6.00
39171,8404,"2005-04-07 00:00:00",P,1,16.500,6.00
39171,8607,"2005-01-23 00:00:00",P,1,16.500,6.00
39171,8609,"2005-02-04 00:00:00",P,1,16.500,6.00
39171,8609,"2005-07-10 00:00:00",P,1,17.500,7.00
39171,8709,"2005-06-27 00:00:00",P,1,16.500,6.00
39171,9204,"2005-04-04 00:00:00",P,1,16.500,6.00
39171,9304,"2004-09-04 00:00:00",P,1,16.500,6.00
39171,9402,"2005-02-11 00:00:00",P,1,16.500,6.00
39171,9409,"2005-06-29 00:00:00",P,1,16.500,6.00
39171,9504,"2004-12-30 00:00:00",P,1,16.500,6.00
39171,9704,"2004-08-10 00:00:00",P,1,16.500,6.00
39171,9804,"2005-07-17 00:00:00",P,1,17.500,7.00
39207,909,"2005-06-14 00:00:00",P,1,55.000,36.50
39207,3409,"2005-08-13 00:00:00",P,1,27.500,9.00
39207,6604,"2005-06-17 00:00:00",P,1,55.000,36.50
39212,5102,"2005-08-09 00:00:00",P,1,19.500,-3.30
39257,6202,"2005-06-26 00:00:00",P,1,59.990,13.19
39257,7403,"2005-05-27 00:00:00",P,1,110.000,63.20
39257,8602,"2005-05-10 00:00:00",P,1,110.000,63.20
39373,1709,"2005-07-16 00:00:00",P,1,26.000,15.60
39373,2807,"2005-08-05 00:00:00",P,1,17.420,9.62
39373,4407,"2005-08-02 00:00:00",P,1,17.420,9.62
39397,203,"2004-12-01 00:00:00",P,1,10.000,5.50
39397,604,"2005-02-18 00:00:00",P,1,10.000,5.50
39397,1407,"2004-11-29 00:00:00",P,1,10.000,5.50
39397,1509,"2005-06-16 00:00:00",P,1,10.000,5.50
39397,1909,"2005-06-21 00:00:00",P,1,10.000,5.50
39397,2604,"2005-08-21 00:00:00",P,1,10.000,5.50
39397,2804,"2004-10-05 00:00:00",P,1,10.000,5.50
39397,3302,"2005-06-07 00:00:00",P,1,10.000,5.50
39397,3303,"2005-03-22 00:00:00",P,1,10.000,5.50
39397,3309,"2005-08-05 00:00:00",P,1,10.000,5.50
39397,3502,"2005-04-14 00:00:00",P,1,7.500,3.00
39397,3602,"2004-12-18 00:00:00",P,1,10.000,5.50
39397,4409,"2004-12-21 00:00:00",P,1,10.000,5.50
39397,4807,"2005-08-16 00:00:00",P,1,7.500,3.00
39397,5503,"2005-07-07 00:00:00",P,1,10.000,5.50
39397,5804,"2004-08-09 00:00:00",P,1,10.000,5.50
39397,6703,"2004-12-23 00:00:00",P,1,10.000,5.50
39397,6704,"2005-02-03 00:00:00",P,1,10.000,5.50
39397,7402,"2005-06-13 00:00:00",P,1,10.000,5.50
39397,7902,"2005-04-07 00:00:00",P,1,10.000,5.50
39397,8109,"2004-08-26 00:00:00",P,1,10.000,5.50
39397,8709,"2005-02-14 00:00:00",P,1,10.000,5.50
39422,6302,"2005-06-24 00:00:00",P,1,34.990,18.99
39422,9402,"2005-06-14 00:00:00",P,1,44.000,28.00
39483,3507,"2005-06-17 00:00:00",P,1,39.500,29.50
39525,9304,"2005-08-26 00:00:00",P,1,15.000,4.50
39574,2102,"2005-07-04 00:00:00",P,1,29.500,5.50
39633,102,"2005-08-26 00:00:00",P,1,22.500,9.00
39633,103,"2004-10-21 00:00:00",P,1,21.000,7.50
39633,107,"2004-09-11 00:00:00",P,1,21.000,7.50
39633,107,"2004-10-13 00:00:00",P,1,21.000,7.50
39633,107,"2005-04-23 00:00:00",P,1,21.000,7.50
39633,107,"2005-05-21 00:00:00",P,1,21.000,7.50
39633,107,"2005-08-23 00:00:00",P,1,22.500,9.00
39633,202,"2005-01-06 00:00:00",P,1,21.000,7.50
39633,204,"2004-12-19 00:00:00",P,1,21.000,7.50
39633,302,"2005-08-19 00:00:00",P,1,22.500,9.00
39633,304,"2004-10-11 00:00:00",P,1,21.000,7.50
39633,304,"2005-04-20 00:00:00",P,1,21.000,7.50
39633,307,"2004-10-15 00:00:00",P,1,21.000,7.50
39633,309,"2004-10-22 00:00:00",P,1,21.000,7.50
39633,309,"2004-11-11 00:00:00",P,1,21.000,7.50
39633,402,"2005-04-25 00:00:00",P,1,21.000,7.50
39633,409,"2004-10-08 00:00:00",P,1,21.000,7.50
39633,409,"2004-12-21 00:00:00",P,1,21.000,7.50
39633,409,"2005-05-27 00:00:00",P,1,21.000,7.50
39633,504,"2005-04-01 00:00:00",P,1,21.000,7.50
39633,504,"2005-07-08 00:00:00",P,1,22.500,9.00
39633,504,"2005-07-28 00:00:00",P,1,22.500,9.00
39633,507,"2004-11-03 00:00:00",P,1,21.000,7.50
39633,507,"2005-04-07 00:00:00",P,1,21.000,7.50
39633,604,"2004-10-15 00:00:00",P,1,21.000,7.50
39633,604,"2005-04-15 00:00:00",P,1,21.000,7.50
39633,604,"2005-08-24 00:00:00",P,1,22.500,9.00
39633,704,"2005-05-01 00:00:00",P,1,21.000,7.50
39633,707,"2004-12-03 00:00:00",P,1,21.000,7.50
39633,709,"2004-10-04 00:00:00",P,1,21.000,7.50
39633,907,"2005-01-17 00:00:00",P,1,21.000,7.50
39633,907,"2005-03-31 00:00:00",P,1,21.000,7.50
39633,909,"2005-03-29 00:00:00",P,1,21.000,7.50
39633,909,"2005-04-13 00:00:00",P,1,21.000,7.50
39633,1004,"2005-08-08 00:00:00",P,1,22.500,9.00
39633,1007,"2004-10-28 00:00:00",P,1,21.000,7.50
39633,1009,"2004-12-14 00:00:00",P,1,21.000,7.50
39633,1009,"2005-04-07 00:00:00",P,1,21.000,7.50
39633,1103,"2004-10-11 00:00:00",P,1,21.000,7.50
39633,1103,"2005-02-28 00:00:00",P,1,21.000,7.50
39633,1104,"2004-10-15 00:00:00",P,1,21.000,7.50
39633,1107,"2005-08-12 00:00:00",P,1,22.500,9.00
39633,1109,"2005-07-07 00:00:00",P,1,22.500,9.00
39633,1203,"2004-10-04 00:00:00",P,1,21.000,7.50
39633,1207,"2004-11-11 00:00:00",P,1,21.000,7.50
39633,1304,"2004-10-18 00:00:00",P,1,21.000,7.50
39633,1304,"2004-12-11 00:00:00",P,1,21.000,7.50
39633,1403,"2004-10-05 00:00:00",P,1,21.000,7.50
39633,1404,"2005-05-16 00:00:00",P,1,21.000,7.50
39633,1407,"2004-10-11 00:00:00",P,1,21.000,7.50
39633,1407,"2004-10-15 00:00:00",P,1,21.000,7.50
39633,1407,"2005-04-17 00:00:00",P,1,21.000,7.50
39633,1502,"2004-10-23 00:00:00",P,1,21.000,7.50
39633,1502,"2005-04-07 00:00:00",P,1,21.000,7.50
39633,1502,"2005-06-15 00:00:00",P,1,21.000,7.50
39633,1607,"2004-10-19 00:00:00",P,1,21.000,7.50
39633,1607,"2004-12-21 00:00:00",P,1,21.000,7.50
39633,1609,"2004-11-07 00:00:00",P,1,21.000,7.50
39633,1609,"2005-07-19 00:00:00",P,1,22.500,9.00
39633,1703,"2005-01-22 00:00:00",P,1,21.000,7.50
39633,1703,"2005-03-01 00:00:00",P,1,21.000,7.50
39633,1709,"2005-04-14 00:00:00",P,1,21.000,7.50
39633,2004,"2004-09-10 00:00:00",P,1,21.000,7.50
39633,2007,"2004-11-28 00:00:00",P,1,21.000,7.50
39633,2009,"2004-11-18 00:00:00",P,1,21.000,7.50
39633,2102,"2004-10-25 00:00:00",P,1,21.000,7.50
39633,2102,"2005-02-20 00:00:00",P,1,21.000,7.50
39633,2104,"2005-06-30 00:00:00",P,1,21.000,7.50
39633,2203,"2004-08-16 00:00:00",P,1,21.000,7.50
39633,2203,"2005-02-23 00:00:00",P,1,21.000,7.50
39633,2203,"2005-05-20 00:00:00",P,1,21.000,7.50
39633,2203,"2005-06-28 00:00:00",P,1,21.000,7.50
39633,2204,"2005-02-26 00:00:00",P,1,21.000,7.50
39633,2207,"2004-10-15 00:00:00",P,1,21.000,7.50
39633,2207,"2005-05-10 00:00:00",P,1,21.000,7.50
39633,2209,"2005-03-31 00:00:00",P,1,21.000,7.50
39633,2303,"2004-11-20 00:00:00",P,1,21.000,7.50
39633,2303,"2004-12-31 00:00:00",P,1,21.000,7.50
39633,2304,"2004-11-12 00:00:00",P,1,21.000,7.50
39633,2304,"2004-11-18 00:00:00",P,1,21.000,7.50
39633,2307,"2004-11-12 00:00:00",P,1,21.000,7.50
39633,2309,"2005-06-07 00:00:00",P,1,21.000,7.50
39633,2402,"2005-02-26 00:00:00",P,1,21.000,7.50
39633,2409,"2004-09-23 00:00:00",P,1,21.000,7.50
39633,2504,"2004-09-29 00:00:00",P,1,21.000,7.50
39633,2504,"2004-10-30 00:00:00",P,1,21.000,7.50
39633,2504,"2005-07-30 00:00:00",P,1,22.500,9.00
39633,2509,"2004-10-08 00:00:00",P,1,21.000,7.50
39633,2509,"2005-01-19 00:00:00",P,1,21.000,7.50
39633,2602,"2005-05-20 00:00:00",P,1,21.000,7.50
39633,2602,"2005-07-21 00:00:00",P,1,22.500,9.00
39633,2603,"2004-09-22 00:00:00",P,1,21.000,7.50
39633,2604,"2004-10-09 00:00:00",P,1,21.000,7.50
39633,2604,"2004-10-16 00:00:00",P,1,21.000,7.50
39633,2607,"2004-07-31 00:00:00",P,1,21.000,7.50
39633,2607,"2005-02-18 00:00:00",P,1,21.000,7.50
39633,2609,"2004-12-10 00:00:00",P,1,21.000,7.50
39633,2702,"2004-12-18 00:00:00",P,1,21.000,7.50
39633,2702,"2005-03-05 00:00:00",P,1,21.000,7.50
39633,2702,"2005-04-15 00:00:00",P,1,21.000,7.50
39633,2702,"2005-08-19 00:00:00",P,1,22.500,9.00
39633,2704,"2004-08-09 00:00:00",P,1,21.000,7.50
39633,2704,"2004-09-13 00:00:00",P,1,21.000,7.50
39633,2704,"2004-11-10 00:00:00",P,1,21.000,7.50
39633,2704,"2004-11-30 00:00:00",P,1,21.000,7.50
39633,2707,"2004-10-14 00:00:00",P,1,21.000,7.50
39633,2707,"2005-02-20 00:00:00",P,1,21.000,7.50
39633,2707,"2005-05-12 00:00:00",P,1,21.000,7.50
39633,2804,"2004-08-04 00:00:00",P,1,21.000,7.50
39633,2804,"2004-09-26 00:00:00",P,1,21.000,7.50
39633,2804,"2005-08-01 00:00:00",P,1,22.500,9.00
39633,2807,"2005-04-14 00:00:00",P,1,21.000,7.50
39633,3002,"2005-04-14 00:00:00",P,1,21.000,7.50
39633,3002,"2005-04-15 00:00:00",P,1,21.000,7.50
39633,3002,"2005-08-06 00:00:00",P,1,22.500,9.00
39633,3004,"2004-10-21 00:00:00",P,1,21.000,7.50
39633,3103,"2005-03-02 00:00:00",P,1,21.000,7.50
39633,3204,"2004-08-03 00:00:00",P,1,21.000,7.50
39633,3204,"2004-10-12 00:00:00",P,1,21.000,7.50
39633,3204,"2005-01-17 00:00:00",P,1,21.000,7.50
39633,3204,"2005-03-22 00:00:00",P,1,21.000,7.50
39633,3302,"2004-12-05 00:00:00",P,1,21.000,7.50
39633,3302,"2005-03-15 00:00:00",P,1,21.000,7.50
39633,3302,"2005-08-26 00:00:00",P,1,22.500,9.00
39633,3407,"2004-08-24 00:00:00",P,1,21.000,7.50
39633,3407,"2005-06-29 00:00:00",P,1,21.000,7.50
39633,3502,"2004-12-04 00:00:00",P,1,21.000,7.50
39633,3502,"2005-03-08 00:00:00",P,1,21.000,7.50
39633,3507,"2005-04-05 00:00:00",P,1,21.000,7.50
39633,3602,"2004-10-20 00:00:00",P,1,21.000,7.50
39633,3604,"2005-02-13 00:00:00",P,1,21.000,7.50
39633,3604,"2005-06-08 00:00:00",P,1,21.000,7.50
39633,3702,"2004-08-22 00:00:00",P,1,21.000,7.50
39633,3702,"2005-04-28 00:00:00",P,1,21.000,7.50
39633,3704,"2004-10-27 00:00:00",P,1,21.000,7.50
39633,3707,"2005-04-08 00:00:00",P,1,21.000,7.50
39633,3709,"2005-07-11 00:00:00",P,1,22.500,9.00
39633,3802,"2005-03-24 00:00:00",P,1,21.000,7.50
39633,3807,"2004-08-24 00:00:00",P,1,21.000,7.50
39633,4004,"2004-12-30 00:00:00",P,1,21.000,7.50
39633,4004,"2005-04-25 00:00:00",P,1,21.000,7.50
39633,4007,"2004-09-01 00:00:00",P,1,21.000,7.50
39633,4007,"2005-02-17 00:00:00",P,1,21.000,7.50
39633,4102,"2004-10-20 00:00:00",P,1,21.000,7.50
39633,4102,"2004-10-21 00:00:00",P,1,21.000,7.50
39633,4102,"2005-06-30 00:00:00",P,1,21.000,7.50
39633,4109,"2005-02-07 00:00:00",P,1,21.000,7.50
39633,4109,"2005-05-29 00:00:00",P,1,21.000,7.50
39633,4202,"2005-01-13 00:00:00",P,1,21.000,7.50
39633,4202,"2005-04-06 00:00:00",P,1,21.000,7.50
39633,4207,"2005-04-12 00:00:00",P,1,21.000,7.50
39633,4209,"2005-05-19 00:00:00",P,1,21.000,7.50
39633,4302,"2004-10-23 00:00:00",P,1,21.000,7.50
39633,4303,"2005-03-18 00:00:00",P,1,21.000,7.50
39633,4307,"2004-08-18 00:00:00",P,1,21.000,7.50
39633,4307,"2004-10-13 00:00:00",P,1,21.000,7.50
39633,4307,"2004-10-15 00:00:00",P,1,21.000,7.50
39633,4307,"2004-11-07 00:00:00",P,1,21.000,7.50
39633,4402,"2005-03-13 00:00:00",P,1,21.000,7.50
39633,4402,"2005-04-12 00:00:00",P,1,21.000,7.50
39633,4403,"2004-12-17 00:00:00",P,1,21.000,7.50
39633,4404,"2005-06-30 00:00:00",P,1,21.000,7.50
39633,4404,"2005-07-07 00:00:00",P,1,22.500,9.00
39633,4407,"2004-08-06 00:00:00",P,1,21.000,7.50
39633,4502,"2005-07-16 00:00:00",P,1,22.500,9.00
39633,4507,"2004-11-14 00:00:00",P,1,21.000,7.50
39633,4507,"2005-01-06 00:00:00",P,1,21.000,7.50
39633,4604,"2004-12-06 00:00:00",P,1,21.000,7.50
39633,4604,"2005-04-09 00:00:00",P,1,21.000,7.50
39633,4604,"2005-07-31 00:00:00",P,1,22.500,9.00
39633,4607,"2005-03-07 00:00:00",P,1,21.000,7.50
39633,4704,"2004-08-22 00:00:00",P,1,21.000,7.50
39633,4707,"2005-04-07 00:00:00",P,1,21.000,7.50
39633,4802,"2005-07-04 00:00:00",P,1,22.500,9.00
39633,4803,"2005-02-15 00:00:00",P,1,21.000,7.50
39633,4803,"2005-02-25 00:00:00",P,1,21.000,7.50
39633,4804,"2005-06-26 00:00:00",P,1,21.000,7.50
39633,4807,"2004-12-03 00:00:00",P,1,21.000,7.50
39633,4807,"2005-02-17 00:00:00",P,1,21.000,7.50
39633,4902,"2004-09-28 00:00:00",P,1,21.000,7.50
39633,4902,"2004-10-29 00:00:00",P,1,21.000,7.50
39633,4903,"2005-07-19 00:00:00",P,1,22.500,9.00
39633,4907,"2004-10-17 00:00:00",P,1,21.000,7.50
39633,5004,"2005-02-07 00:00:00",P,1,21.000,7.50
39633,5203,"2004-09-15 00:00:00",P,1,21.000,7.50
39633,5302,"2005-04-08 00:00:00",P,1,21.000,7.50
39633,5304,"2004-11-23 00:00:00",P,1,21.000,7.50
39633,5402,"2004-08-18 00:00:00",P,1,21.000,7.50
39633,5402,"2005-03-04 00:00:00",P,1,21.000,7.50
39633,5502,"2005-01-19 00:00:00",P,1,21.000,7.50
39633,5503,"2005-03-09 00:00:00",P,1,21.000,7.50
39633,5503,"2005-04-13 00:00:00",P,1,21.000,7.50
39633,5503,"2005-08-03 00:00:00",P,1,22.500,9.00
39633,5603,"2005-08-04 00:00:00",P,1,22.500,9.00
39633,5603,"2005-08-20 00:00:00",P,1,22.500,9.00
39633,5604,"2005-04-23 00:00:00",P,1,21.000,7.50
39633,5804,"2005-01-10 00:00:00",P,1,21.000,7.50
39633,5804,"2005-02-22 00:00:00",P,1,21.000,7.50
39633,6004,"2005-01-14 00:00:00",P,1,21.000,7.50
39633,6004,"2005-03-25 00:00:00",P,1,21.000,7.50
39633,6102,"2005-03-08 00:00:00",P,1,21.000,7.50
39633,6109,"2005-06-16 00:00:00",P,1,21.000,7.50
39633,6204,"2005-03-11 00:00:00",P,1,21.000,7.50
39633,6404,"2004-07-31 00:00:00",P,1,21.000,7.50
39633,6902,"2005-04-22 00:00:00",P,1,21.000,7.50
39633,6904,"2004-07-31 00:00:00",P,1,21.000,7.50
39633,6904,"2005-04-06 00:00:00",P,1,21.000,7.50
39633,6904,"2005-04-30 00:00:00",P,1,21.000,7.50
39633,7007,"2004-10-14 00:00:00",P,1,21.000,7.50
39633,7007,"2004-10-21 00:00:00",P,1,21.000,7.50
39633,7103,"2005-04-22 00:00:00",P,1,21.000,7.50
39633,7107,"2005-05-06 00:00:00",P,1,21.000,7.50
39633,7202,"2004-12-03 00:00:00",P,1,21.000,7.50
39633,7202,"2005-02-21 00:00:00",P,1,21.000,7.50
39633,7302,"2004-09-08 00:00:00",P,1,21.000,7.50
39633,7302,"2005-02-24 00:00:00",P,1,21.000,7.50
39633,7302,"2005-04-30 00:00:00",P,1,21.000,7.50
39633,7402,"2004-10-19 00:00:00",P,1,21.000,7.50
39633,7402,"2004-11-02 00:00:00",P,1,21.000,7.50
39633,7404,"2004-08-01 00:00:00",P,1,21.000,7.50
39633,7404,"2005-07-30 00:00:00",P,1,22.500,9.00
39633,7502,"2005-02-25 00:00:00",P,1,21.000,7.50
39633,7502,"2005-03-11 00:00:00",P,1,21.000,7.50
39633,7507,"2005-01-11 00:00:00",P,1,21.000,7.50
39633,7507,"2005-06-27 00:00:00",P,1,21.000,7.50
39633,7702,"2005-05-02 00:00:00",P,1,21.000,7.50
39633,7704,"2004-10-03 00:00:00",P,1,21.000,7.50
39633,7707,"2004-10-15 00:00:00",P,1,21.000,7.50
39633,7707,"2005-03-03 00:00:00",P,1,21.000,7.50
39633,7707,"2005-04-05 00:00:00",P,1,21.000,7.50
39633,7707,"2005-04-14 00:00:00",P,1,21.000,7.50
39633,7707,"2005-08-02 00:00:00",P,1,22.500,9.00
39633,7902,"2005-01-13 00:00:00",P,1,21.000,7.50
39633,7902,"2005-05-11 00:00:00",P,1,21.000,7.50
39633,7904,"2005-06-14 00:00:00",P,1,21.000,7.50
39633,8007,"2005-05-12 00:00:00",P,1,21.000,7.50
39633,8202,"2004-10-19 00:00:00",P,1,21.000,7.50
39633,8202,"2004-12-10 00:00:00",P,1,21.000,7.50
39633,8204,"2005-04-18 00:00:00",P,1,21.000,7.50
39633,8302,"2005-01-28 00:00:00",P,1,21.000,7.50
39633,8402,"2005-04-16 00:00:00",P,1,21.000,7.50
39633,8403,"2004-12-22 00:00:00",P,1,21.000,7.50
39633,8403,"2005-03-03 00:00:00",P,1,21.000,7.50
39633,8403,"2005-05-12 00:00:00",P,1,21.000,7.50
39633,8404,"2004-12-20 00:00:00",P,1,21.000,7.50
39633,8404,"2005-02-01 00:00:00",P,1,21.000,7.50
39633,8404,"2005-04-09 00:00:00",P,1,21.000,7.50
39633,8407,"2004-08-18 00:00:00",P,1,21.000,7.50
39633,8409,"2004-10-19 00:00:00",P,1,21.000,7.50
39633,8504,"2005-07-07 00:00:00",P,1,22.500,9.00
39633,8602,"2004-08-12 00:00:00",P,1,21.000,7.50
39633,8602,"2005-04-16 00:00:00",P,2,42.000,15.00
39633,8603,"2004-08-05 00:00:00",P,1,21.000,7.50
39633,8604,"2005-04-14 00:00:00",P,1,21.000,7.50
39633,8607,"2004-10-11 00:00:00",P,1,21.000,7.50
39633,8609,"2005-03-27 00:00:00",P,1,21.000,7.50
39633,8702,"2005-03-24 00:00:00",P,1,21.000,7.50
39633,8802,"2004-10-11 00:00:00",P,1,21.000,7.50
39633,8802,"2005-01-01 00:00:00",P,1,21.000,7.50
39633,8902,"2005-03-25 00:00:00",P,1,21.000,7.50
39633,9103,"2005-04-03 00:00:00",P,1,21.000,7.50
39633,9103,"2005-05-14 00:00:00",P,1,21.000,7.50
39633,9204,"2005-03-31 00:00:00",P,1,21.000,7.50
39633,9302,"2004-10-17 00:00:00",P,1,21.000,7.50
39633,9302,"2004-12-19 00:00:00",P,1,21.000,7.50
39633,9302,"2005-04-23 00:00:00",P,1,21.000,7.50
39633,9304,"2004-12-06 00:00:00",P,1,21.000,7.50
39633,9304,"2005-01-13 00:00:00",P,1,21.000,7.50
39633,9402,"2004-12-22 00:00:00",P,1,21.000,7.50
39633,9409,"2004-10-19 00:00:00",P,1,21.000,7.50
39633,9503,"2004-11-02 00:00:00",P,1,21.000,7.50
39633,9503,"2005-06-10 00:00:00",P,1,21.000,7.50
39633,9504,"2004-11-13 00:00:00",P,1,21.000,7.50
39633,9704,"2004-12-17 00:00:00",P,1,21.000,7.50
39633,9704,"2005-08-07 00:00:00",P,1,22.500,9.00
39633,9709,"2004-08-23 00:00:00",P,1,21.000,7.50
39633,9709,"2005-01-07 00:00:00",P,1,21.000,7.50
39737,707,"2005-08-06 00:00:00",P,1,9.990,6.49
39737,3503,"2005-08-07 00:00:00",P,1,6.990,3.49
39821,4307,"2005-06-29 00:00:00",P,1,39.500,28.50
39919,7604,"2005-08-16 00:00:00",P,1,22.780,9.18
39950,3502,"2005-07-09 00:00:00",P,1,33.000,20.40
39951,102,"2005-05-26 00:00:00",P,1,13.500,5.10
39951,103,"2005-02-28 00:00:00",P,1,13.500,5.10
39951,304,"2005-01-14 00:00:00",P,1,13.500,5.10
39951,309,"2004-09-15 00:00:00",P,1,13.500,5.10
39951,504,"2004-12-03 00:00:00",P,1,13.500,5.10
39951,902,"2005-03-02 00:00:00",P,1,13.500,5.10
39951,1107,"2005-02-25 00:00:00",P,1,13.500,5.10
39951,1302,"2004-10-20 00:00:00",P,1,13.500,5.10
39951,1403,"2005-05-19 00:00:00",P,1,13.500,5.10
39951,2004,"2004-10-17 00:00:00",P,1,13.500,5.10
39951,2309,"2004-11-17 00:00:00",P,1,13.500,5.10
39951,3507,"2004-11-18 00:00:00",P,1,13.500,5.10
39951,3604,"2005-04-29 00:00:00",P,1,13.500,5.10
39951,3807,"2005-04-05 00:00:00",P,1,13.500,5.10
39951,3807,"2005-04-20 00:00:00",P,1,13.500,5.10
39951,4104,"2005-08-08 00:00:00",P,1,14.000,5.60
39951,4302,"2005-06-13 00:00:00",P,1,13.500,5.10
39951,4307,"2005-08-14 00:00:00",P,1,14.000,5.60
39951,4702,"2005-01-15 00:00:00",P,1,13.500,5.10
39951,5402,"2005-06-14 00:00:00",P,1,13.500,5.10
39951,5704,"2005-04-15 00:00:00",P,1,13.500,5.10
39951,5804,"2004-09-13 00:00:00",P,1,13.500,5.10
39951,6002,"2005-01-21 00:00:00",P,1,13.500,5.10
39951,6104,"2005-01-20 00:00:00",P,1,13.500,5.10
39951,6304,"2004-11-18 00:00:00",P,1,13.500,5.10
39951,6604,"2004-08-05 00:00:00",P,1,13.500,5.10
39951,7307,"2004-10-09 00:00:00",P,1,13.500,5.10
39951,7507,"2004-12-29 00:00:00",P,1,13.500,5.10
39951,7603,"2005-01-19 00:00:00",P,1,13.500,5.10
39951,7603,"2005-06-27 00:00:00",P,1,13.500,5.10
39951,8102,"2004-09-15 00:00:00",P,1,13.500,5.10
39951,8109,"2005-06-13 00:00:00",P,1,13.500,5.10
39951,8204,"2005-05-26 00:00:00",P,1,13.500,5.10
39951,8902,"2005-01-19 00:00:00",P,1,13.500,5.10
39951,9204,"2005-03-18 00:00:00",P,1,13.500,5.10
39957,4409,"2005-02-26 00:00:00",P,1,29.990,1.11
39975,4802,"2005-05-07 00:00:00",P,1,82.000,64.00
39975,9609,"2005-07-02 00:00:00",P,1,62.250,44.25
40109,209,"2005-03-04 00:00:00",P,1,17.250,-12.25
40127,5202,"2005-07-12 00:00:00",P,1,59.000,35.50
